kingdom,phylum,class,order,family,genus,species,subspecies,gbif_query,query,taxo_query_level,higher_taxo_source,worms_query
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes aleutianus,NA,2335422,ASV680,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes aleutianus,NA,2335422,ASV709,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV16,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV38,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV53,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV365,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV423,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV438,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV639,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,NA,7705930,ASV641,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV17,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV120,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV160,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV166,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV188,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV244,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV248,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV261,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV312,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV381,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV386,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV398,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV439,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV478,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV550,species,gbif,NA
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,NA,2441022,ASV658,species,gbif,NA
Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Megaptera novaeangliae,NA,5220086,ASV18,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV19,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV50,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV81,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV149,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV178,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV185,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV301,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV382,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV467,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV494,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV564,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV583,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV653,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Canis lupus familiaris,6164210,ASV699,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV20,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV54,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV387,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV448,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV544,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV549,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV734,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,NA,5204037,ASV750,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,Mirounga angustirostris,NA,2434813,ASV22,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,Mirounga angustirostris,NA,2434813,ASV140,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,Mirounga angustirostris,NA,2434813,ASV197,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,Mirounga angustirostris,NA,2434813,ASV518,species,gbif,NA
Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,Phocoena phocoena,NA,2440669,ASV24,species,gbif,NA
Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,Phocoena phocoena,NA,2440669,ASV79,species,gbif,NA
Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus gallus,7059690,ASV26,species,gbif,NA
Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus gallus,7059690,ASV228,species,gbif,NA
Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus gallus,7059690,ASV296,species,gbif,NA
Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus gallus,7059690,ASV475,species,gbif,NA
Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus gallus,7059690,ASV600,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV31,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV94,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV118,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV123,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV208,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV271,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV325,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV355,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV409,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV425,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV441,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV529,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV538,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV645,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,Clupea harengus,NA,8351946,ASV650,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Cymatogaster,Cymatogaster aggregata,NA,2389234,ASV32,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Cymatogaster,Cymatogaster aggregata,NA,2389234,ASV55,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Cymatogaster,Cymatogaster aggregata,NA,2389234,ASV167,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Cymatogaster,Cymatogaster aggregata,NA,2389234,ASV176,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Cymatogaster,Cymatogaster aggregata,NA,2389234,ASV211,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Cymatogaster,Cymatogaster aggregata,NA,2389234,ASV633,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta,NA,5204014,ASV41,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta,NA,5204014,ASV484,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta,NA,5204014,ASV505,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta,NA,5204014,ASV573,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta,NA,5204014,ASV610,species,gbif,NA
Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,Orcinus orca,NA,2440483,ASV44,species,gbif,NA
Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,Orcinus orca,NA,2440483,ASV309,species,gbif,NA
Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,NA,5215461,ASV45,species,gbif,NA
Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,NA,5215461,ASV56,species,gbif,NA
Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,NA,5215461,ASV83,species,gbif,NA
Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,NA,5215461,ASV428,species,gbif,NA
Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,NA,5215461,ASV446,species,gbif,NA
Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,NA,5215461,ASV685,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,Microstomus pacificus,NA,5214028,ASV52,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,Hippoglossoides platessoides,NA,2409104,ASV57,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,Hippoglossoides platessoides,NA,2409104,ASV268,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,Hippoglossoides platessoides,NA,2409104,ASV401,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,Hippoglossoides platessoides,NA,2409104,ASV457,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,Hippoglossoides platessoides,NA,2409104,ASV631,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,NA,8084280,ASV60,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,NA,8084280,ASV61,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,NA,8084280,ASV102,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,NA,8084280,ASV243,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,NA,8084280,ASV370,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,NA,8084280,ASV417,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,Gadus morhua,NA,8084280,ASV622,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Eopsetta,Eopsetta jordani,NA,2409237,ASV64,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Eopsetta,Eopsetta jordani,NA,2409237,ASV406,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,NA,2435035,ASV67,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,NA,2435035,ASV113,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,Eumetopias jubatus,NA,2433462,ASV68,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Hexagrammos,Hexagrammos decagrammus,NA,2336472,ASV71,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Hexagrammos,Hexagrammos decagrammus,NA,2336472,ASV553,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Hexagrammos,Hexagrammos decagrammus,NA,2336472,ASV690,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Leptoclinus,Leptoclinus maculatus,NA,2394832,ASV72,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Psettichthys,Psettichthys melanostictus,NA,2409051,ASV78,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Psettichthys,Psettichthys melanostictus,NA,2409051,ASV746,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Atheresthes,Atheresthes evermanni,NA,2409095,ASV86,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Atheresthes,Atheresthes evermanni,NA,2409095,ASV319,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Atheresthes,Atheresthes evermanni,NA,2409095,ASV547,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Atheresthes,Atheresthes evermanni,NA,2409095,ASV662,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Clinocottus,Clinocottus acuticeps,NA,2333873,ASV87,species,gbif,NA
Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,Raja rhina,NA,5216020,ASV96,species,gbif,NA
Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,Raja rhina,NA,5216020,ASV642,species,gbif,NA
Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo,NA,9606290,ASV108,species,gbif,NA
Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo,NA,9606290,ASV581,species,gbif,NA
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca vitulina,NA,2434793,ASV109,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes trivittatus,NA,2335369,ASV111,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes trivittatus,NA,2335369,ASV314,species,gbif,NA
Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus,Mallotus villosus,NA,5214420,ASV115,species,gbif,NA
Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus,Mallotus villosus,NA,5214420,ASV125,species,gbif,NA
Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus,Mallotus villosus,NA,5214420,ASV541,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Ophiodon,Ophiodon elongatus,NA,2336521,ASV127,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Ophiodon,Ophiodon elongatus,NA,2336521,ASV742,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Ascelichthys,Ascelichthys rhodorus,NA,2334021,ASV134,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Ascelichthys,Ascelichthys rhodorus,NA,2334021,ASV300,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Ascelichthys,Ascelichthys rhodorus,NA,2334021,ASV570,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Ascelichthys,Ascelichthys rhodorus,NA,2334021,ASV672,species,gbif,NA
Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,Diaphus theta,NA,2406199,ASV135,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,Alosa fallax,NA,2412623,ASV141,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,Ammodytes personatus,NA,2389997,ASV145,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,Ammodytes personatus,NA,2389997,ASV194,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,Ammodytes personatus,NA,2389997,ASV637,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus,Hippoglossus stenolepis,NA,2409216,ASV181,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus,Hippoglossus stenolepis,NA,2409216,ASV430,species,gbif,NA
Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Osmerus,Osmerus eperlanus,NA,2410854,ASV190,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo salar,NA,7595433,ASV199,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo salar,NA,7595433,ASV251,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo salar,NA,7595433,ASV665,species,gbif,NA
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,NA,9761484,ASV206,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Lepidopsetta,Lepidopsetta bilineata,NA,5213939,ASV226,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Xiphister,Xiphister atropurpureus,NA,2394813,ASV229,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Xiphister,Xiphister atropurpureus,NA,2394813,ASV598,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Xiphister,Xiphister atropurpureus,NA,2394813,ASV693,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobus,Sebastolobus macrochir,NA,2335324,ASV262,species,gbif,NA
Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,Stenella longirostris,NA,5220060,ASV281,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,Sprattus sprattus,NA,2413452,ASV283,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,Sprattus sprattus,NA,2413452,ASV613,species,gbif,NA
Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema marinoi,NA,4376733,ASV286,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Icelinus,Icelinus borealis,NA,2334359,ASV311,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis fucensis,NA,5201508,ASV345,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax,NA,2414024,ASV356,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax,NA,2414024,ASV472,species,gbif,NA
Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax,NA,2414024,ASV731,species,gbif,NA
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,Pleuronectes platessa,NA,7700106,ASV367,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis florae,NA,5201520,ASV373,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Leptocottus,Leptocottus armatus,NA,2333923,ASV414,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Leptocottus,Leptocottus armatus,NA,2333923,ASV667,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Gobiesox,Gobiesox maeandricus,NA,2411287,ASV509,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius,Artedius harringtoni,NA,2333963,ASV532,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius,Artedius harringtoni,NA,2333963,ASV716,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Enophrys,Enophrys bison,NA,5201188,ASV578,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Enophrys,Enophrys bison,NA,5201188,ASV744,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis mucosus,NA,5201509,ASV592,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,Liparis mucosus,NA,5201509,ASV761,species,gbif,NA
Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax,NA,4283983,ASV597,species,gbif,NA
Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros socialis,NA,4275426,ASV688,species,gbif,NA
Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema pseudocostatum,NA,3193385,ASV689,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Aulorhynchidae,Aulorhynchus,Aulorhynchus flavidus,NA,2356481,ASV692,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,NA,5201222,ASV711,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,NA,5201222,ASV738,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis crassispina,NA,5210429,ASV714,species,gbif,NA
Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis crassispina,NA,5210429,ASV749,species,gbif,NA
Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus,NA,4286327,ASV720,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Oligocottus,Oligocottus maculosus,NA,2333746,ASV732,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Oligocottus,Oligocottus maculosus,NA,2333746,ASV743,species,gbif,NA
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,NA,5204019,ASV735,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,Cottus cognatus,NA,2334185,ASV740,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Hemilepidotus,Hemilepidotus jordani,NA,2333945,ASV741,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,Cottus asper,NA,2334177,ASV748,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Polypera,Polypera greeni,NA,5201440,ASV759,species,gbif,NA
Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius,Artedius fenestralis,NA,2333969,ASV760,species,gbif,NA
Animalia,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Myzopsetta,NA,NA,NA,ASV357,genus,worms,Myzopsetta proboscidea
Animalia,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Myzopsetta,NA,NA,NA,ASV710,genus,worms,Myzopsetta proboscidea
