#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV447	Squalus acanthias isolate RF52 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377805	7797	98.870	98	3.41e-82	316	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus acanthias
ASV447	Squalus mitsukurii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:16988	LC277707	134996	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus mitsukurii
ASV447	Squalus japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:16601	LC193288	42864	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus japonicus
ASV447	Squalus montalbani mitochondrion, complete genome	KT459334	436291	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus montalbani
ASV447	Squalus japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: OCF(Okinawa Churashima Foundation)-P20030410-16	AB974457	42864	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus japonicus
ASV447	Cirrhigaleus australis mitochondrion, complete genome	KJ128289	662068	96.154	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Cirrhigaleus / Cirrhigaleus australis
ASV447	Cirrhigaleus barbifer mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:12294	AB938108	335024	96.154	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Cirrhigaleus / Cirrhigaleus barbifer
ASV447	Squalus mitsukurii Kuroshio Biological Research Foundation, Ichthyology, Kochi, Japan 1333 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC635111	134996	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus mitsukurii
ASV449	Squalus suckleyi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047291	LC091559	7798	99.448	100	4.38e-86	329	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus suckleyi
ASV449	Squalus acanthia complete mitochondrial genome	Y18134	7797	99.448	100	4.38e-86	329	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus acanthias
ASV449	Squalus acanthias isolate RF52 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377805	7797	99.435	98	7.33e-84	322	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus acanthias
ASV449	Squalus mitsukurii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:16988	LC277707	134996	96.685	100	9.55e-78	302	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus mitsukurii
ASV449	Squalus japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:16601	LC193288	42864	96.685	100	9.55e-78	302	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus japonicus
ASV449	Squalus japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: OCF(Okinawa Churashima Foundation)-P20030410-16	AB974457	42864	96.685	100	9.55e-78	302	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus japonicus
ASV449	Squalus mitsukurii Kuroshio Biological Research Foundation, Ichthyology, Kochi, Japan 1333 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC635111	134996	96.685	100	9.55e-78	302	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus mitsukurii
ASV449	Squalus formosus Kuroshio Biological Research Foundation, Ichthyology, Kochi, Japan 1172 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC635110	1443580	96.685	100	9.55e-78	302	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus formosus
ASV449	Squalus sp. 'nagasaki-tsuno-zame' NSMT:P:72728 mitochondrial gene for 12S rRNA, partial sequence	LC578888	2768206	96.685	100	9.55e-78	302	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus sp. 'nagasaki-tsuno-zame'
ASV449	Squalus megalops isolate s05 tRNA-Phe gene, partial sequence; 12S ribosomal RNA and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	GU130625	335062	96.685	100	9.55e-78	302	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus megalops
ASV450	Homo sapiens isolate PNG116 haplogroup M29a mitochondrion, complete genome	MN849808	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate PM90 haplogroup M29a mitochondrion, complete genome	MN849785	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate AC4 mitochondrion, complete genome	MH894762	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens haplogroup W3b mitochondrion, complete genome	MN016957	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate 219 haplogroup D5 mitochondrion, complete genome	MH553836	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate 215 haplogroup D5 mitochondrion, complete genome	MH553832	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate 205 haplogroup D5 mitochondrion, complete genome	MH553823	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate 094 haplogroup D5 mitochondrion, complete genome	MH553718	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate 033 haplogroup D5 mitochondrion, complete genome	MH553659	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV450	Homo sapiens isolate Tay78 haplogroup D5b3 mitochondrion, complete genome	MH449472	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV451	Sebastes baramenuke FAKU:81605 mitochondrial gene for 12S rRNA, partial sequence	LC552555	214491	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes baramenuke
ASV451	Sebastes alutus NSMT:P:90612 mitochondrial gene for 12S rRNA, partial sequence	LC519384	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV451	Sebastes joyneri CBM:ZF:20130 mitochondrial gene for 12S rRNA, partial sequence	LC519381	160817	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes joyneri
ASV451	Sebastes cheni CBM:ZF:18290 mitochondrial gene for 12S rRNA, partial sequence	LC519380	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV451	Sebastes cheni CBM:ZF:18289 mitochondrial gene for 12S rRNA, partial sequence	LC519379	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV451	Sebastes alutus FAKU:201587 mitochondrial gene for 12S rRNA, partial sequence	LC506683	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV451	Sebastes cheni CBM:ZF:19677 mitochondrial gene for 12S rRNA, partial sequence	LC492348	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV451	Sebastes pachycephalus CBM:ZF:19757 mitochondrial gene for 12S rRNA, partial sequence	LC492344	201706	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes pachycephalus
ASV451	Sebastes alutus voucher University of Washington UW157691.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803056	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV451	Sebastes alutus voucher University of Washington UW157686.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803050	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV452	Gadus chalcogrammus voucher UW152907 mitochondrion, complete genome	MH035604	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW152898 mitochondrion, complete genome	MH035602	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151990_5 mitochondrion, complete genome	MH035600	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151990_4 mitochondrion, complete genome	MH035599	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151990_2 mitochondrion, complete genome	MH035597	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151990_1 mitochondrion, complete genome	MH035596	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151985_3 mitochondrion, complete genome	MH035593	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151985_2 mitochondrion, complete genome	MH035592	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151985_1 mitochondrion, complete genome	MH035591	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV452	Gadus chalcogrammus voucher UW151042 mitochondrion, complete genome	MH035590	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV453	Squalus suckleyi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047291	LC091559	7798	98.895	100	2.04e-84	324	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus suckleyi
ASV453	Squalus acanthia complete mitochondrial genome	Y18134	7797	98.895	100	2.04e-84	324	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus acanthias
ASV453	Squalus acanthias isolate RF52 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377805	7797	98.870	98	3.41e-82	316	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus acanthias
ASV453	Squalus mitsukurii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:16988	LC277707	134996	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus mitsukurii
ASV453	Squalus japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:16601	LC193288	42864	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus japonicus
ASV453	Squalus montalbani mitochondrion, complete genome	KT459334	436291	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus montalbani
ASV453	Squalus japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: OCF(Okinawa Churashima Foundation)-P20030410-16	AB974457	42864	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus japonicus
ASV453	Cirrhigaleus australis mitochondrion, complete genome	KJ128289	662068	96.154	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Cirrhigaleus / Cirrhigaleus australis
ASV453	Cirrhigaleus barbifer mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:12294	AB938108	335024	96.154	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Cirrhigaleus / Cirrhigaleus barbifer
ASV453	Squalus mitsukurii Kuroshio Biological Research Foundation, Ichthyology, Kochi, Japan 1333 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC635111	134996	96.133	100	4.44e-76	296	Genbank	Eukaryota / Chordata / Chondrichthyes / Squaliformes / Squalidae / Squalus / Squalus mitsukurii
ASV454	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: KU:29894	LC021225	229290	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151069	LC091895	229290	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:119973	LC091893	229290	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Anoplopoma fimbria isolate bacA mitochondrion, complete genome	KP777542	229290	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Anoplopoma fimbria 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057941	229290	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Anoplopoma fimbria mitochondrion, complete genome	JX070112	229290	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151039	LC091894	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Anoplopoma fimbria mitochondrial genes for tRNA-Phe, 12S rRNA, partial and complete sequence	AB109301	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV454	Erilepis zonifer mitochondrial DNA, complete genome	AP006785	270543	97.024	100	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Erilepis / Erilepis zonifer
ASV454	Erilepis zonifer mitochondrial DNA, complete sequence	AP017436	270543	97.024	100	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Erilepis / Erilepis zonifer
ASV455	Homo sapiens isolate PNG99 haplogroup Q1a mitochondrion, complete genome	MN849868	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG98 haplogroup B4a1a1a mitochondrion, complete genome	MN849867	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG94 haplogroup P1d mitochondrion, complete genome	MN849866	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG93 haplogroup Q3a1 mitochondrion, complete genome	MN849865	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG91 haplogroup B4a1a1 mitochondrion, complete genome	MN849864	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG87 haplogroup P2 mitochondrion, complete genome	MN849861	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG84 haplogroup B4a1a1a1c mitochondrion, complete genome	MN849860	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG83 haplogroup M27c mitochondrion, complete genome	MN849859	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG82 haplogroup Q1 mitochondrion, complete genome	MN849858	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV455	Homo sapiens isolate PNG81 haplogroup Q1 mitochondrion, complete genome	MN849857	9606	99.415	100	1.48e-80	311	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV456	Gadus chalcogrammus voucher UW152907 mitochondrion, complete genome	MH035604	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW152898 mitochondrion, complete genome	MH035602	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151990_5 mitochondrion, complete genome	MH035600	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151990_4 mitochondrion, complete genome	MH035599	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151990_2 mitochondrion, complete genome	MH035597	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151990_1 mitochondrion, complete genome	MH035596	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151985_3 mitochondrion, complete genome	MH035593	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151985_2 mitochondrion, complete genome	MH035592	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151985_1 mitochondrion, complete genome	MH035591	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV456	Gadus chalcogrammus voucher UW151042 mitochondrion, complete genome	MH035590	1042646	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV457	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: KU:29894	LC021225	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151069	LC091895	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:119973	LC091893	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Anoplopoma fimbria isolate bacA mitochondrion, complete genome	KP777542	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Anoplopoma fimbria 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057941	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Anoplopoma fimbria mitochondrion, complete genome	JX070112	229290	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Anoplopoma fimbria mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151039	LC091894	229290	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Anoplopoma fimbria mitochondrial genes for tRNA-Phe, 12S rRNA, partial and complete sequence	AB109301	229290	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Anoplopoma / Anoplopoma fimbria
ASV457	Erilepis zonifer mitochondrial DNA, complete genome	AP006785	270543	96.429	100	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Erilepis / Erilepis zonifer
ASV457	Erilepis zonifer mitochondrial DNA, complete sequence	AP017436	270543	96.429	100	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Anoplopomatidae / Erilepis / Erilepis zonifer
ASV458	Hippoglossoides platessoides voucher r19D 1178 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103914	34817	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Hippoglossoides / Hippoglossoides platessoides
ASV458	Hippoglossoides platessoides mitochondrion, complete genome	MN122825	34817	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Hippoglossoides / Hippoglossoides platessoides
ASV458	Hippoglossoides elassodon voucher University of Washington UW157694.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803058	30945	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Hippoglossoides / Hippoglossoides elassodon
ASV458	Hippoglossoides elassodon voucher University of Washington UW157694.1 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803057	30945	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Hippoglossoides / Hippoglossoides elassodon
ASV458	Limanda sakhalinensis voucher University of Washington UW157689.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803054	641109	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Limanda / Limanda sakhalinensis
ASV458	Limanda sakhalinensis voucher University of Washington UW157689.1 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803053	641109	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Limanda / Limanda sakhalinensis
ASV458	Hippoglossoides elassodon voucher University of Washington UW157685.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803048	30945	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Hippoglossoides / Hippoglossoides elassodon
ASV458	Hippoglossoides elassodon voucher University of Washington UW157685.1 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803047	30945	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Hippoglossoides / Hippoglossoides elassodon
ASV458	Limanda sakhalinensis voucher University of Washington UW157684.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803046	641109	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Limanda / Limanda sakhalinensis
ASV458	Limanda sakhalinensis voucher University of Washington UW157684.1 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803045	641109	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Limanda / Limanda sakhalinensis
ASV459	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV459	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV459	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV459	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
