date,trawl,sample_id,catch_count,species,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class
18-08-10,10,1737,95,Walleye Pollock,Total,35.1,0.366,NA,NA,NA,NA,NA,NA
18-08-10,10,1738,96,Walleye Pollock,Total,37.4,0.416,NA,NA,NA,NA,NA,NA
18-08-10,10,1739,97,Walleye Pollock,Total,30,0.23,NA,NA,NA,NA,NA,NA
18-08-10,10,1740,98,Walleye Pollock,Total,32.2,0.294,NA,NA,NA,NA,NA,NA
18-08-10,10,1741,99,Walleye Pollock,Total,29.5,0.23,NA,NA,NA,NA,NA,NA
18-08-10,10,1742,100,Walleye Pollock,Total,36.9,0.47,NA,NA,NA,NA,NA,NA
18-08-10,10,1743,101,Walleye Pollock,Total,34.5,0.36,NA,NA,NA,NA,NA,NA
18-08-10,10,1744,102,Walleye Pollock,Total,39.5,0.506,NA,NA,NA,NA,NA,NA
18-08-10,10,1745,103,Walleye Pollock,Total,31.6,0.3,NA,NA,NA,NA,NA,NA
18-08-10,10,1746,104,Walleye Pollock,Total,33.1,0.328,NA,NA,NA,NA,NA,NA
18-08-10,10,1747,105,Walleye Pollock,Total,36.2,0.416,NA,NA,NA,NA,NA,NA
18-08-10,10,1748,106,Walleye Pollock,Total,38.6,0.316,NA,NA,NA,NA,NA,NA
18-08-10,10,1749,107,Walleye Pollock,Total,32.5,0.3,NA,NA,NA,NA,NA,NA
18-08-10,10,1750,108,Walleye Pollock,Total,31.7,0.31,NA,NA,NA,NA,NA,NA
18-08-10,10,1751,109,Walleye Pollock,Total,30.2,0.27,NA,NA,NA,NA,NA,NA
18-08-10,10,1752,110,Walleye Pollock,Total,33.5,0.304,NA,NA,NA,NA,NA,NA
18-08-10,10,1753,111,Walleye Pollock,Total,36.6,0.476,NA,NA,NA,NA,NA,NA
18-08-10,10,1754,112,Walleye Pollock,Total,32.6,0.31,NA,NA,NA,NA,NA,NA
18-08-10,10,1755,113,Walleye Pollock,Total,39.2,0.494,NA,NA,NA,NA,NA,NA
18-08-10,10,1756,114,Walleye Pollock,Total,31.6,0.296,NA,NA,NA,NA,NA,NA
18-08-10,10,1757,115,Walleye Pollock,Total,31.7,0.29,NA,NA,NA,NA,NA,NA
18-08-10,10,1758,116,Walleye Pollock,Total,33.6,0.346,NA,NA,NA,NA,NA,NA
18-08-10,10,1759,117,Walleye Pollock,Total,34.1,0.32,NA,NA,NA,NA,NA,NA
18-08-10,10,1760,118,Walleye Pollock,Total,30.4,0.226,NA,NA,NA,NA,NA,NA
18-08-10,10,1761,119,Walleye Pollock,Total,42.6,0.544,NA,NA,NA,NA,NA,NA
18-08-10,10,1762,120,Walleye Pollock,Total,31.7,0.302,NA,NA,NA,NA,NA,NA
18-08-10,10,1763,121,Walleye Pollock,Total,32.5,0.28,NA,NA,NA,NA,NA,NA
18-08-10,10,1764,122,Walleye Pollock,Total,29.4,0.27,NA,NA,NA,NA,NA,NA
18-08-10,10,1765,123,Walleye Pollock,Total,36.2,0.368,NA,NA,NA,NA,NA,NA
18-08-10,10,1766,124,Walleye Pollock,Total,31.4,0.254,NA,NA,NA,NA,NA,NA
18-08-10,10,1767,125,Walleye Pollock,Total,33,0.34,NA,NA,NA,NA,NA,NA
18-08-10,10,1768,126,Walleye Pollock,Total,31.9,0.302,NA,NA,NA,NA,NA,NA
18-08-10,10,1769,127,Walleye Pollock,Total,36.2,0.398,NA,NA,NA,NA,NA,NA
18-08-10,10,1770,128,Walleye Pollock,Total,33,0.322,NA,NA,NA,NA,NA,NA
18-08-10,10,1771,129,Walleye Pollock,Total,41.3,0.574,NA,NA,NA,NA,NA,NA
18-08-10,10,1772,130,Walleye Pollock,Total,42.5,0.644,NA,NA,NA,NA,NA,NA
18-08-10,10,1773,131,Walleye Pollock,Total,30.7,0.264,NA,NA,NA,NA,NA,NA
18-08-10,10,1774,132,Walleye Pollock,Total,30.7,0.25,NA,NA,NA,NA,NA,NA
18-08-10,10,1775,133,Walleye Pollock,Total,39.1,0.52,NA,NA,NA,NA,NA,NA
18-08-10,10,1776,134,Walleye Pollock,Total,32.6,0.312,NA,NA,NA,NA,NA,NA
18-08-10,10,1777,135,Walleye Pollock,Total,34.1,0.344,NA,NA,NA,NA,NA,NA
18-08-10,10,1778,136,Walleye Pollock,Total,40.5,0.466,NA,NA,NA,NA,NA,NA
18-08-10,10,1779,137,Walleye Pollock,Total,40.3,0.544,NA,NA,NA,NA,NA,NA
18-08-10,10,1780,138,Walleye Pollock,Total,31.2,0.262,NA,NA,NA,NA,NA,NA
18-08-10,10,1781,139,Walleye Pollock,Total,33.6,0.344,NA,NA,NA,NA,NA,NA
18-08-10,10,1782,140,Walleye Pollock,Total,35.3,0.424,NA,NA,NA,NA,NA,NA
18-08-10,10,1783,141,Walleye Pollock,Total,46.8,0.788,NA,NA,NA,NA,NA,NA
18-08-10,10,1784,142,Spiny Dogfish,Total,81.8,2.008,NA,Y,NA,NA,NA,NA
18-08-10,10,1785,143,Spiny Dogfish,Total,80.1,1.974,NA,Y,NA,NA,NA,NA
18-08-10,10,1786,144,Spiny Dogfish,Total,86.1,2.476,NA,Y,NA,NA,NA,NA
18-08-10,10,1787,145,Spiny Dogfish,Total,73.6,1.512,NA,Y,NA,NA,NA,NA
18-08-10,10,1788,146,Spiny Dogfish,Total,60.1,0.724,NA,NA,NA,NA,NA,NA
18-08-10,10,1789,147,Spiny Dogfish,Total,45.3,0.378,NA,NA,NA,NA,NA,NA
18-08-10,10,1790,148,Spiny Dogfish,Total,38.1,0.19,NA,NA,NA,NA,NA,NA
18-08-10,10,1791,149,Spiny Dogfish,Total,41,0.278,NA,NA,NA,NA,NA,NA
18-08-10,10,1792,150,Pacific Hake,Total,47.2,0.71,NA,NA,NA,NA,NA,NA
18-08-10,10,1793,151,Pacific Hake,Total,56.1,1.238,NA,NA,NA,NA,NA,NA
18-08-10,10,1794,152,Pacific Hake,Total,59.8,1.552,NA,NA,NA,NA,NA,NA
18-08-10,10,1795,153,Pacific Hake,Total,52,0.958,NA,NA,NA,NA,NA,NA
18-08-10,10,1796,154,Pacific Hake,Total,58.3,1.204,NA,NA,NA,NA,NA,NA
18-08-10,10,1797,155,Pacific Hake,Total,50.3,0.9,NA,NA,NA,NA,NA,NA
18-08-10,10,1798,156,Pacific Hake,Total,50.1,0.988,NA,NA,NA,NA,NA,NA
18-08-10,10,1799,157,Pacific Hake,Total,53.3,1.25,NA,NA,NA,NA,NA,NA
18-08-10,10,1800,158,Pacific Hake,Total,51.8,0.936,NA,NA,NA,NA,NA,NA
18-08-10,10,1801,159,Pacific Hake,Total,46.5,0.77,NA,NA,NA,NA,NA,NA
18-08-10,10,1802,160,Pacific Hake,Total,51.2,0.886,NA,NA,NA,NA,NA,NA
18-08-10,10,1803,161,Pacific Hake,Total,49.3,0.832,NA,NA,NA,NA,NA,NA
18-08-10,10,1804,162,Pacific Hake,Total,49.5,0.798,NA,NA,NA,NA,NA,NA
18-08-10,10,1805,163,Pacific Hake,Total,48.5,0.81,NA,NA,NA,NA,NA,NA
18-08-10,10,1806,164,Pacific Hake,Total,49.7,0.948,NA,NA,NA,NA,NA,NA
18-08-10,10,1807,165,Pacific Hake,Total,47.5,0.726,NA,NA,NA,NA,NA,NA
18-08-10,10,1808,166,Pacific Hake,Total,52.9,1.068,NA,NA,NA,NA,NA,NA
18-08-10,10,1809,167,Pacific Hake,Total,48.9,0.796,NA,NA,NA,NA,NA,NA
18-08-10,10,1810,168,Pacific Hake,Total,54,1.174,NA,NA,NA,NA,NA,NA
18-08-10,10,1811,169,Pacific Hake,Total,46,0.672,NA,NA,NA,NA,NA,NA
18-08-10,10,1812,170,Pacific Hake,Total,46.1,0.6,NA,NA,NA,NA,NA,NA
18-08-10,10,1813,171,Pacific Hake,Total,52.5,0.908,NA,NA,NA,NA,NA,NA
18-08-10,10,1814,172,Pacific Hake,Total,49.9,0.814,NA,NA,NA,NA,NA,NA
18-08-10,10,1815,173,Pacific Hake,Total,45.6,0.638,NA,NA,NA,NA,NA,NA
18-08-10,10,1816,174,Pacific Hake,Total,52.7,0.98,NA,NA,NA,NA,NA,NA
18-08-10,10,1817,175,Pacific Hake,Total,51.6,0.998,NA,NA,NA,NA,NA,NA
18-08-10,10,1818,176,Pacific Hake,Total,47.4,0.79,NA,NA,NA,NA,NA,NA
18-08-10,10,1819,177,Pacific Hake,Total,52.8,1.028,NA,NA,NA,NA,NA,NA
18-08-10,10,1820,178,Pacific Hake,Total,50.8,0.962,NA,NA,NA,NA,NA,NA
18-08-10,10,1821,179,Pacific Hake,Total,47.6,0.722,NA,NA,NA,NA,NA,NA
18-08-10,10,1822,180,Pacific Hake,Total,49.5,0.828,NA,NA,NA,NA,NA,NA
18-08-10,10,1823,181,Pacific Hake,Total,51.4,0.878,NA,NA,NA,NA,NA,NA
18-08-10,10,1824,182,Pacific Hake,Total,43.8,0.5,NA,NA,NA,NA,NA,NA
18-08-10,10,1825,183,Pacific Hake,Total,47.7,0.66,NA,NA,NA,NA,NA,NA
18-08-10,10,1826,184,Pacific Hake,Total,47.3,0.736,NA,NA,NA,NA,NA,NA
18-08-10,10,1827,185,Pacific Hake,Total,48.1,0.714,NA,NA,NA,NA,NA,NA
18-08-10,10,1828,186,Pacific Hake,Total,58.1,1.536,NA,NA,NA,NA,NA,NA
18-08-10,10,1829,187,Pacific Hake,Total,48.2,0.76,NA,NA,NA,NA,NA,NA
18-08-10,10,1830,188,Pacific Hake,Total,44.3,0.744,NA,NA,NA,NA,NA,NA
18-08-10,10,1831,189,Pacific Hake,Total,55.6,1.026,NA,NA,NA,NA,NA,NA
18-08-10,10,1832,190,Pacific Hake,Total,57.7,1.312,NA,NA,NA,NA,NA,NA
18-08-10,10,1833,191,Pacific Hake,Total,47.7,0.664,NA,NA,NA,NA,NA,NA
18-08-10,10,1834,192,Pacific Hake,Total,48.5,0.798,NA,NA,NA,NA,NA,NA
18-08-10,10,1835,193,Pacific Hake,Total,54.1,1.094,NA,NA,NA,NA,NA,NA
18-08-10,10,1836,194,Pacific Hake,Total,54.1,0.788,NA,NA,NA,NA,NA,NA
18-08-10,10,1837,195,Pacific Hake,Total,45,0.638,NA,NA,NA,NA,NA,NA
18-08-10,10,1838,196,Pacific Hake,Total,55.9,1.128,NA,NA,NA,NA,NA,NA
18-08-10,10,1839,197,Pacific Hake,Total,58.5,1.336,NA,NA,NA,NA,NA,NA
18-08-10,10,1840,198,Pacific Hake,Total,56.5,1.26,NA,NA,NA,NA,NA,NA
18-08-10,10,1841,199,Pacific Hake,Total,48.2,0.756,NA,NA,NA,NA,NA,NA
18-08-10,10,1842,200,Pacific Hake,Total,50.1,0.838,NA,NA,NA,NA,NA,NA
18-08-10,10,1843,201,Pacific Hake,Total,51.1,0.82,NA,NA,NA,NA,NA,NA
18-08-10,10,1844,202,Pacific Hake,Total,46.9,0.72,NA,NA,NA,NA,NA,NA
18-08-10,10,1845,203,Pacific Hake,Total,43.6,0.558,NA,NA,NA,NA,NA,NA
18-08-10,10,1846,204,Pacific Hake,Total,51.5,0.932,NA,NA,NA,NA,NA,NA
18-08-10,10,1847,205,Pacific Hake,Total,48.4,0.8,NA,NA,NA,NA,NA,NA
18-08-10,10,1848,206,Pacific Hake,Total,46.8,0.614,NA,NA,NA,NA,NA,NA
18-08-10,10,1849,207,Pacific Hake,Total,49.6,0.744,NA,NA,NA,NA,NA,NA
18-08-10,10,1850,208,Pacific Hake,Total,56.6,1.4,NA,NA,NA,NA,NA,NA
18-08-10,10,1851,209,Pacific Hake,Total,56.6,1.36,NA,NA,NA,NA,NA,NA
18-08-10,10,1852,210,Pacific Hake,Total,49.1,0.824,NA,NA,NA,NA,NA,NA
18-08-10,10,1853,211,Pacific Hake,Total,46.5,0.74,NA,NA,NA,NA,NA,NA
18-08-10,10,1854,212,Pacific Hake,Total,45,0.664,NA,NA,NA,NA,NA,NA
18-08-10,10,1855,213,Pacific Hake,Total,48.2,0.646,NA,NA,NA,NA,NA,NA
18-08-10,10,1856,214,Pacific Hake,Total,45.5,0.662,NA,NA,NA,NA,NA,NA
18-08-10,10,1857,215,Pacific Hake,Total,47.2,0.718,NA,NA,NA,NA,NA,NA
18-08-10,10,1858,216,Pacific Hake,Total,46.7,0.728,NA,NA,NA,NA,NA,NA
18-08-10,10,1859,217,Pacific Hake,Total,44.2,0.606,NA,NA,NA,NA,NA,NA
18-08-10,10,1860,218,Pacific Hake,Total,46.7,0.808,NA,NA,NA,NA,NA,NA
18-08-10,10,1861,219,Pacific Hake,Total,45.4,0.664,NA,NA,NA,NA,NA,NA
18-08-10,10,1862,220,Pacific Hake,Total,53.2,1.072,NA,NA,NA,NA,NA,NA
18-08-10,10,1863,221,Pacific Hake,Total,49,0.742,NA,NA,NA,NA,NA,NA
18-08-10,10,1864,222,Pacific Hake,Total,55.2,1.164,NA,NA,NA,NA,NA,NA
18-08-10,10,1865,223,Pacific Hake,Total,49.3,0.784,NA,NA,NA,NA,NA,NA
18-08-10,10,1866,224,Pacific Hake,Total,47.3,0.664,NA,NA,NA,NA,NA,NA
18-08-10,10,1867,225,Pacific Hake,Total,59.9,1.406,NA,NA,NA,NA,NA,NA
18-08-10,10,1868,226,Pacific Hake,Total,47.2,0.71,NA,NA,NA,NA,NA,NA
18-08-10,10,1869,227,Pacific Hake,Total,52.6,1.064,NA,NA,NA,NA,NA,NA
18-08-10,10,1870,228,Pacific Hake,Total,49,0.754,NA,NA,NA,NA,NA,NA
18-08-10,10,1871,229,Pacific Hake,Total,49.8,0.798,NA,NA,NA,NA,NA,NA
18-08-10,10,1872,230,Pacific Hake,Total,51.2,0.892,NA,NA,NA,NA,NA,NA
18-08-10,10,1873,231,Pacific Hake,Total,45.6,0.61,NA,NA,NA,NA,NA,NA
18-08-10,10,1874,232,Pacific Hake,Total,60.6,1.498,NA,NA,NA,NA,NA,NA
18-08-10,10,1875,233,Pacific Hake,Total,45,0.642,NA,NA,NA,NA,NA,NA
18-08-10,10,1876,234,Pacific Hake,Total,46.8,0.724,NA,NA,NA,NA,NA,NA
18-08-10,10,1877,235,Pacific Hake,Total,50.5,1,NA,NA,NA,NA,NA,NA
18-08-10,10,1878,236,Pacific Hake,Total,48.3,0.75,NA,NA,NA,NA,NA,NA
18-08-10,10,1879,237,Pacific Hake,Total,47.5,0.806,NA,NA,NA,NA,NA,NA
18-08-10,10,1880,238,Pacific Hake,Total,47.5,0.706,NA,NA,NA,NA,NA,NA
18-08-10,10,1881,239,Pacific Hake,Total,47.7,0.74,NA,NA,NA,NA,NA,NA
18-08-10,10,1882,240,Pacific Hake,Total,46.5,0.626,NA,NA,NA,NA,NA,NA
18-08-10,10,1883,241,Pacific Hake,Total,58.5,1.38,NA,NA,NA,NA,NA,NA
18-08-10,10,1884,242,Pacific Hake,Total,57,1.158,NA,NA,NA,NA,NA,NA
18-08-10,10,1885,243,Pacific Hake,Total,54.2,0.862,NA,NA,NA,NA,NA,NA
18-08-10,10,1886,244,Pacific Hake,Total,58.7,1.268,NA,NA,NA,NA,NA,NA
18-08-10,10,1887,245,Pacific Hake,Total,47.7,0.68,NA,NA,NA,NA,NA,NA
18-08-10,10,1888,246,Pacific Hake,Total,48.4,0.736,NA,NA,NA,NA,NA,NA
18-08-10,10,1889,247,Pacific Hake,Total,49.2,0.972,NA,NA,NA,NA,NA,NA
18-08-10,11,1890,1,Spiny Dogfish,Total,53,0.536,NA,NA,NA,NA,NA,NA
18-08-10,11,1891,2,Spiny Dogfish,Total,49.3,0.488,NA,NA,NA,NA,NA,NA
18-08-10,11,1892,3,Spiny Dogfish,Total,50.2,0.498,NA,NA,NA,NA,NA,NA
18-08-10,11,1893,4,Spiny Dogfish,Total,47.2,0.422,NA,NA,NA,NA,NA,NA
18-08-10,11,1894,5,Spiny Dogfish,Total,49.9,0.442,NA,NA,NA,NA,NA,NA
18-08-10,11,1895,6,Spiny Dogfish,Total,40.2,0.274,NA,NA,NA,NA,NA,NA
18-08-10,11,1896,7,Spiny Dogfish,Total,52.4,0.578,NA,NA,NA,NA,NA,NA
18-08-10,11,1897,8,Spiny Dogfish,Total,43.9,0.342,NA,NA,NA,NA,NA,NA
18-08-10,11,1898,9,Spiny Dogfish,Total,46,0.362,NA,NA,NA,NA,NA,NA
18-08-10,11,1899,10,Spiny Dogfish,Total,38.9,0.214,NA,NA,NA,NA,NA,NA
18-08-10,11,1900,11,Spiny Dogfish,Total,33.1,0.138,NA,NA,NA,NA,NA,NA
18-08-10,11,1901,12,Spiny Dogfish,Total,27.7,0.082,NA,NA,NA,NA,NA,NA
18-08-10,11,1902,13,Sea Nettle,Bell Diameter,17.2,0.364,NA,NA,NA,NA,NA,NA
18-08-10,11,1903,14,Walleye Pollock,Total,58.3,1.472,NA,Y,NA,NA,NA,NA
18-08-10,11,1904,15,Pacific Hake,Total,51.1,0.798,NA,NA,NA,NA,NA,NA
18-08-10,11,1905,16,Pacific Hake,Total,67.2,2.112,NA,NA,NA,NA,NA,NA
18-08-10,11,1906,17,Pacific Hake,Total,56.5,1.24,NA,NA,NA,NA,NA,NA
18-08-10,11,1907,18,Pacific Hake,Total,50,0.744,NA,NA,NA,NA,NA,NA
18-08-10,11,1908,19,Pacific Hake,Total,58.9,1.372,NA,NA,NA,NA,NA,NA
18-08-10,11,1909,20,Pacific Hake,Total,51.2,0.898,NA,NA,NA,NA,NA,NA
18-08-10,11,1910,21,Pacific Hake,Total,49.8,0.772,NA,NA,NA,NA,NA,NA
18-08-10,11,1911,22,Pacific Hake,Total,55,1.082,NA,NA,NA,NA,NA,NA
18-08-10,11,1912,23,Pacific Hake,Total,53.5,1.044,NA,NA,NA,NA,NA,NA
18-08-10,11,1913,24,Pacific Hake,Total,55.6,1.406,NA,NA,NA,NA,NA,NA
18-08-10,11,1914,25,Pacific Hake,Total,56.8,1.238,NA,NA,NA,NA,NA,NA
18-08-10,11,1915,26,Pacific Hake,Total,45.6,0.686,NA,NA,NA,NA,NA,NA
18-08-10,11,1916,27,Pacific Hake,Total,51.4,0.866,NA,NA,NA,NA,NA,NA
18-08-10,11,1917,28,Pacific Hake,Total,45.1,0.602,NA,NA,NA,NA,NA,NA
18-08-10,11,1918,29,Pacific Hake,Total,47.4,0.658,NA,NA,NA,NA,NA,NA
18-08-10,11,1919,30,Pacific Hake,Total,62.3,0.696,NA,NA,NA,NA,NA,NA
18-08-10,11,1920,31,Pacific Hake,Total,95.5,1.07,NA,NA,NA,NA,NA,NA
18-08-10,11,1921,32,Pacific Hake,Total,47.1,0.652,NA,NA,NA,NA,NA,NA
18-08-10,11,1922,33,Pacific Hake,Total,72.3,2.44,NA,Y,NA,NA,NA,NA
18-08-10,11,1923,34,Myctophiid spp,Total,7.2,0.004,NA,NA,NA,NA,NA,NA
18-08-10,11,1924,35,Myctophiid spp,Total,7.6,0.006,NA,NA,NA,NA,NA,NA
18-08-10,11,1925,36,Myctophiid spp,Total,7,0.004,NA,NA,NA,NA,NA,NA
18-08-10,11,1926,37,Myctophiid spp,Total,5.8,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1927,38,Myctophiid spp,Total,5.3,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1928,39,Myctophiid spp,Total,5.6,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1929,40,Myctophiid spp,Total,5.4,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1930,41,Myctophiid spp,Total,5.7,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1931,42,Myctophiid spp,Total,5.8,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1932,43,Myctophiid spp,Total,4.8,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1933,44,Alaskan Pink Shrimp,Total,5.9,0.004,NA,NA,Measurements from front of eye to end of 6th segment,NA,NA,NA
18-08-10,11,1934,45,Clawed Armhook Squid,Mantle,4.8,0.004,NA,NA,NA,NA,NA,NA
18-08-10,11,1935,46,Clawed Armhook Squid,Mantle,4.7,0.004,NA,NA,NA,NA,NA,NA
18-08-10,11,1936,47,Glass Shrimp,Total,7.1,0.002,NA,NA,Measurements from front of eye to end of 6th segment,NA,NA,NA
18-08-10,11,1937,48,Glass Shrimp,Total,6.8,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1938,49,Glass Shrimp,Total,6.2,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1939,50,Glass Shrimp,Total,5.8,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1940,51,Glass Shrimp,Total,5.9,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1941,52,Glass Shrimp,Total,6.3,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1942,53,Glass Shrimp,Total,5.7,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1943,54,Glass Shrimp,Total,5.9,0.002,NA,NA,NA,NA,NA,NA
18-08-10,11,1944,55,Pasiphaea pacifica,Total,4.9,NA,NA,NA,Measurements from front of eye to end of 6th segment; too small to weigh,NA,NA,NA
18-08-10,11,1945,56,Pasiphaea pacifica,Total,4.4,NA,NA,NA,Additional 3 broken bodies,NA,NA,NA
18-08-10,11,1946,57,Pasiphaea pacifica,Total,4.1,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1947,58,Pasiphaea pacifica,Total,4.2,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1948,59,Pasiphaea pacifica,Total,4.9,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1949,60,Pasiphaea pacifica,Total,5.1,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1950,61,Pasiphaea pacifica,Total,4.9,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1951,62,Pasiphaea pacifica,Total,4.3,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1952,63,Pasiphaea pacifica,Total,3.8,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1953,64,Pasiphaea pacifica,Total,4.8,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1954,65,Pasiphaea pacifica,Total,5,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1955,66,Pasiphaea pacifica,Total,4.2,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1956,67,Pasiphaea pacifica,Total,4.2,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1957,68,Pasiphaea pacifica,Total,4.3,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1958,69,Pasiphaea pacifica,Total,4.5,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1959,70,Pasiphaea pacifica,Total,3.8,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1960,71,Pasiphaea pacifica,Total,4.5,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1961,72,Pasiphaea pacifica,Total,4.6,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1962,73,Pasiphaea pacifica,Total,4.9,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1963,74,Pasiphaea pacifica,Total,4.2,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1964,75,Pasiphaea pacifica,Total,4.2,NA,NA,NA,NA,NA,NA,NA
18-08-10,11,1965,76,Pasiphaea pacifica,Total,3.9,NA,NA,NA,NA,NA,NA,NA
18-08-11,12,1966,1,Sockeye Salmon,Fork,57,2.108,NA,Y,NA,NA,NA,NA
18-08-11,12,1967,2,Sockeye Salmon,Fork,60,2.772,NA,Y,NA,NA,NA,NA
18-08-11,12,1968,3,Sockeye Salmon,Fork,57.5,2.226,NA,Y,NA,NA,NA,NA
18-08-11,12,1969,4,Sockeye Salmon,Fork,60.7,2.978,NA,Y,NA,NA,NA,NA
18-08-11,12,1970,5,Sockeye Salmon,Fork,61.5,2.908,NA,Y,NA,NA,NA,NA
18-08-11,12,1971,6,Sockeye Salmon,Fork,57.6,2.274,NA,NA,NA,NA,NA,NA
18-08-11,12,1972,7,Sockeye Salmon,Fork,62.7,3.45,NA,NA,NA,NA,NA,NA
18-08-11,12,1973,8,Sockeye Salmon,Fork,61,2.928,NA,NA,NA,NA,NA,NA
18-08-11,12,1974,9,Sockeye Salmon,Fork,63.5,3.408,NA,NA,NA,NA,NA,NA
18-08-11,12,1975,10,Sockeye Salmon,Fork,59.5,2.692,NA,NA,NA,NA,NA,NA
18-08-11,12,1976,11,Sockeye Salmon,Fork,61.7,2.916,NA,NA,NA,NA,NA,NA
18-08-11,12,1977,12,Sockeye Salmon,Fork,56.6,2.036,NA,NA,NA,NA,NA,NA
18-08-11,12,1978,13,Sockeye Salmon,Fork,58.5,2.506,NA,NA,NA,NA,NA,NA
18-08-11,12,1979,14,Sockeye Salmon,Fork,58.4,2.678,NA,NA,NA,NA,NA,NA
18-08-11,12,1980,15,Sockeye Salmon,Fork,59.9,2.752,NA,NA,NA,NA,NA,NA
18-08-11,12,1981,16,Sockeye Salmon,Fork,59.9,2.588,NA,NA,NA,NA,NA,NA
18-08-11,12,1982,17,Sockeye Salmon,Fork,64.7,3.544,NA,NA,NA,NA,NA,NA
18-08-11,12,1983,18,Sockeye Salmon,Fork,57.2,2.59,NA,NA,NA,NA,NA,NA
18-08-11,12,1984,19,Sockeye Salmon,Fork,57.2,2.21,NA,NA,NA,NA,NA,NA
18-08-11,12,1985,20,Sockeye Salmon,Fork,63,3.152,NA,NA,NA,NA,NA,NA
18-08-11,12,1986,21,Sockeye Salmon,Fork,59.9,2.694,NA,NA,NA,NA,NA,NA
18-08-11,12,1987,22,Sockeye Salmon,Fork,58.3,2.376,NA,NA,NA,NA,NA,NA
18-08-11,12,1988,23,Sockeye Salmon,Fork,58.9,2.674,NA,NA,NA,NA,NA,NA
18-08-11,12,1989,24,Sockeye Salmon,Fork,56.2,2.354,NA,NA,NA,NA,NA,NA
18-08-11,12,1990,25,Sockeye Salmon,Fork,62.3,3.146,NA,NA,NA,NA,NA,NA
18-08-11,12,1991,26,Sockeye Salmon,Fork,58.6,2.648,NA,NA,NA,NA,NA,NA
18-08-11,12,1992,27,Sockeye Salmon,Fork,59.5,2.754,NA,NA,NA,NA,NA,NA
18-08-11,12,1993,28,Sockeye Salmon,Fork,58.6,2.252,NA,NA,NA,NA,NA,NA
18-08-11,12,1994,29,Sockeye Salmon,Fork,57.9,2.388,NA,NA,NA,NA,NA,NA
18-08-11,12,1995,30,Sockeye Salmon,Fork,58,2.366,NA,NA,NA,NA,NA,NA
18-08-11,12,1996,31,Sockeye Salmon,Fork,58.5,2.712,NA,NA,NA,NA,NA,NA
18-08-11,12,1997,32,Sockeye Salmon,Fork,56.5,2.29,NA,NA,NA,NA,NA,NA
18-08-11,12,1998,33,Sockeye Salmon,Fork,58.2,2.366,NA,NA,NA,NA,NA,NA
18-08-11,12,1999,34,Sockeye Salmon,Fork,60.4,2.84,NA,NA,NA,NA,NA,NA
18-08-11,12,2000,35,Sockeye Salmon,Fork,57.5,2.328,NA,NA,NA,NA,NA,NA
18-08-11,12,2001,36,Sockeye Salmon,Fork,56.8,2.19,NA,NA,NA,NA,NA,NA
18-08-11,12,2002,37,Sockeye Salmon,Fork,58.4,2.638,NA,NA,NA,NA,NA,NA
18-08-11,12,2003,38,Sockeye Salmon,Fork,64,3.742,NA,NA,NA,NA,NA,NA
18-08-11,12,2004,39,Sockeye Salmon,Fork,58,2.528,NA,NA,NA,NA,NA,NA
18-08-11,12,2005,40,Sockeye Salmon,Fork,60.5,3.024,NA,NA,NA,NA,NA,NA
18-08-11,12,2006,41,Sockeye Salmon,Fork,58.5,2.49,NA,NA,NA,NA,NA,NA
18-08-11,12,2007,42,Sockeye Salmon,Fork,61.9,3.232,NA,NA,NA,NA,NA,NA
18-08-11,12,2008,43,Sockeye Salmon,Fork,63,2.876,NA,NA,NA,NA,NA,NA
